x;y
120;130
120;130
120;128
120;125
120;123
115;118
113;115
110;113
108;112
102;108
98;106
95;105
91;104
83;104
80;104
76;104
72;104
65;101
61;100
57;98
54;96
47;92
43;89
39;86
36;82
30;76
26;73
23;68
20;63
15;54
14;49
12;44
9;40
7;38
6;36
2;32
1;28
0;23
-2;18
-4;13
-6;9
-11;2
-13;2
-16;2
-18;2
-21;2
-23;1
-24;-2
-26;-5
-30;-14
-33;-18
-35;-21
-37;-21
-40;-21
-40;-21
-40;-21
-40;-21
-40;-29
-41;-32
-42;-36
-43;-41
-46;-49
-48;-50
-49;-52
-51;-53
-54;-56
-55;-58
-57;-63
-59;-67
-65;-77
-68;-81
-71;-86
-74;-87
-81;-87
-85;-87
-88;-87
-92;-87
-101;-95
-105;-100
-108;-104
-115;-114
-118;-116
-122;-116
-125;-116
-129;-116
-131;-116
-133;-117
-135;-120
-136;-123
-136;-130
-136;-130
