x;y
135;-111
131;-111
123;-111
119;-111
116;-111
112;-111
105;-104
101;-101
98;-98
91;-91
86;-86
81;-82
72;-72
72;-72
62;-62
59;-59
52;-52
52;-52
45;-45
41;-41
32;-32
32;-32
22;-23
18;-18
13;-13
8;-8
-1;0
-5;5
-10;10
-19;19
-22;22
-26;26
-29;29
-36;36
-40;39
-45;41
-49;43
-54;45
-62;50
-67;52
-71;55
-76;57
-85;62
-90;64
-94;66
-97;68
-102;71
-104;73
-107;75
-109;76
-116;81
-119;84
-122;86
-129;91
-131;93
-133;94
-135;96
-137;97
-141;101
-143;104
-144;108
-147;117
-149;121
-150;125
-151;127
-151;127
-151;127
-151;127
-151;127
